기업명,상품유형,카테고리그룹,1차카테고리,2차카테고리,상품명,판매단위, 판매가 ,기준일
(사)한국지체장애인협회 춘천시장애인근로사업장,제품,사무/교육,문구/사무용품,기타 문구/사무용품,반비 80g A4,없음,25000,2024-04-23
(사)한국지체장애인협회 춘천시장애인근로사업장,제품,사무/교육,문구/사무용품,기타 문구/사무용품,반비 80g B4,없음,37900,2024-04-23
(사)한국지체장애인협회 춘천시장애인근로사업장,제품,사무/교육,문구/사무용품,기타 문구/사무용품,반비 80g B4,없음,37900,2024-04-23
(사)한국지체장애인협회 춘천시장애인근로사업장,제품,사무/교육,문구/사무용품,기타 문구/사무용품,반비 85g A4,없음,27000,2024-04-23
(사)한국지체장애인협회 춘천시장애인근로사업장,제품,사무/교육,문구/사무용품,기타 문구/사무용품,반비 85g A4,없음,27000,2024-04-23
(사)한국지체장애인협회 춘천시장애인근로사업장,제품,사무/교육,문구/사무용품,기타 문구/사무용품,반비 미색중질지 70g A4,없음,18800,2024-04-23
(사)한국지체장애인협회 춘천시장애인근로사업장,제품,사무/교육,문구/사무용품,기타 문구/사무용품,반비 미색중질지 70g A4,없음,18800,2024-04-23
(사)한국지체장애인협회 춘천시장애인근로사업장,제품,사무/교육,문구/사무용품,기타 문구/사무용품,반비 미색중질지 70g B4,없음,27000,2024-04-23
(사)한국지체장애인협회 춘천시장애인근로사업장,제품,사무/교육,문구/사무용품,기타 문구/사무용품,반비 미색중질지 70g B4,없음,27000,2024-04-23
(사)한국지체장애인협회 춘천시장애인근로사업장,제품,사무/교육,문구/사무용품,기타 문구/사무용품,반비 신문용지 54g A4,없음,11900,2024-04-23
(사)한국지체장애인협회 춘천시장애인근로사업장,제품,사무/교육,문구/사무용품,기타 문구/사무용품,반비 신문용지 54g A4,없음,11900,2024-04-23
(사)한국지체장애인협회 춘천시장애인근로사업장,제품,사무/교육,문구/사무용품,기타 문구/사무용품,반비 신문용지 54g B4,없음,19100,2024-04-23
(사)한국지체장애인협회 춘천시장애인근로사업장,제품,사무/교육,문구/사무용품,기타 문구/사무용품,반비 신문용지 54g B4,없음,19100,2024-04-23
(사)한국지체장애인협회 춘천시장애인근로사업장,제품,사무/교육,문구/사무용품,기타 문구/사무용품,반비 중질지 70g A4,없음,18800,2024-04-23
(사)한국지체장애인협회 춘천시장애인근로사업장,제품,사무/교육,문구/사무용품,기타 문구/사무용품,반비 중질지 70g A4,없음,18800,2024-04-23
(사)한국지체장애인협회 춘천시장애인근로사업장,제품,사무/교육,문구/사무용품,기타 문구/사무용품,반비 중질지 70g B4,없음,27000,2024-04-23
(사)한국지체장애인협회 춘천시장애인근로사업장,제품,사무/교육,문구/사무용품,기타 문구/사무용품,반비 중질지 70g B4,없음,27000,2024-04-23
(사)한국지체장애인협회 춘천시장애인근로사업장,제품,사무/교육,문구/사무용품,기타 문구/사무용품,반비 친환경 75g A4,없음,22700,2024-04-23
(사)한국지체장애인협회 춘천시장애인근로사업장,제품,사무/교육,문구/사무용품,기타 문구/사무용품,반비 친환경 80g A4,없음,24200,2024-04-23
(사)한국지체장애인협회 춘천시장애인근로사업장,제품,사무/교육,문구/사무용품,기타 문구/사무용품,반비 친환경 80g A4,없음,24200,2024-04-23
(사)한국지체장애인협회 춘천시장애인근로사업장,제품,사무/교육,문구/사무용품,기타 문구/사무용품,반비 친환경 80g B4,없음,36000,2024-04-23
(사)한국지체장애인협회 춘천시장애인근로사업장,제품,사무/교육,문구/사무용품,기타 문구/사무용품,반비 친환경 80g B4,없음,36000,2024-04-23
(사)한국지체장애인협회 춘천시장애인근로사업장,제품,사무/교육,문구/사무용품,기타 문구/사무용품,호반이 75g A4,없음,24900,2024-04-23
(사)한국지체장애인협회 춘천시장애인근로사업장,제품,사무/교육,문구/사무용품,기타 문구/사무용품,호반이 75g A4,없음,24900,2024-04-23
(사)한국지체장애인협회 춘천시장애인근로사업장,제품,사무/교육,문구/사무용품,기타 문구/사무용품,호반이 80g A4,없음,26900,2024-04-23
(사)한국지체장애인협회 춘천시장애인근로사업장,제품,사무/교육,문구/사무용품,기타 문구/사무용품,호반이 80g A4,없음,26900,2024-04-23
(사)한국지체장애인협회 춘천시장애인근로사업장,제품,사무/교육,문구/사무용품,기타 문구/사무용품,호반이 85g A4,없음,28900,2024-04-23
(사)한국지체장애인협회 춘천시장애인근로사업장,제품,사무/교육,문구/사무용품,기타 문구/사무용품,호반이 85g A4,없음,28900,2024-04-23
(사)한국지체장애인협회 춘천시장애인근로사업장,제품,사무/교육,문구/사무용품,기타 문구/사무용품,호반이 친환경 75g A4,없음,24900,2024-04-23
(사)한국지체장애인협회 춘천시장애인근로사업장,제품,사무/교육,문구/사무용품,기타 문구/사무용품,호반이 친환경 75g A4,없음,24900,2024-04-23
(사)한국지체장애인협회 춘천시장애인근로사업장,제품,사무/교육,문구/사무용품,기타 문구/사무용품,호반이 친환경 80g A4,없음,26900,2024-04-23
(사)한국지체장애인협회 춘천시장애인근로사업장,제품,사무/교육,문구/사무용품,기타 문구/사무용품,호반이 친환경 80g A4,없음,26900,2024-04-23
(사)한국지체장애인협회 춘천시장애인근로사업장,제품,사무/교육,문구/사무용품,복사용지,[공공구매] 반비 친환경 75g A4,없음,20900,2024-04-23
(사)한국지체장애인협회 춘천시장애인근로사업장,제품,사무/교육,문구/사무용품,복사용지,반비 친환경 75g A4,없음,22700,2024-04-23
(사)한국지체장애인협회 춘천시장애인근로사업장,제품,생활/취미,생활/위생용품,수납/정리용품, 반비 두루마리 3겹 35m,없음,46000,2024-04-23
(사)한국지체장애인협회 춘천시장애인근로사업장,제품,생활/취미,생활/위생용품,수납/정리용품,[공공구매] 반비 두루마리 2겹 50m,없음,30000,2024-04-23
(사)한국지체장애인협회 춘천시장애인근로사업장,제품,생활/취미,생활/위생용품,수납/정리용품,반비 두루마리 2겹 50m,없음,30000,2024-04-23
(사)한국지체장애인협회 춘천시장애인근로사업장,제품,생활/취미,생활/위생용품,수납/정리용품,반비 두루마리 2겹 50m,없음,30000,2024-04-23
(사)한국지체장애인협회 춘천시장애인근로사업장,제품,생활/취미,생활/위생용품,수납/정리용품,반비 두루마리 2겹 70m,없음,51000,2024-04-23
(사)한국지체장애인협회 춘천시장애인근로사업장,제품,생활/취미,생활/위생용품,수납/정리용품,반비 두루마리 2겹 70m,없음,51000,2024-04-23
(사)한국지체장애인협회 춘천시장애인근로사업장,제품,생활/취미,생활/위생용품,수납/정리용품,반비 두루마리 3겹 30m,없음,45000,2024-04-23
(사)한국지체장애인협회 춘천시장애인근로사업장,제품,생활/취미,생활/위생용품,수납/정리용품,반비 두루마리 3겹 30m,없음,45000,2024-04-23
(사)한국지체장애인협회 춘천시장애인근로사업장,제품,생활/취미,생활/위생용품,수납/정리용품,반비 두루마리 3겹 35m,없음,46000,2024-04-23
(사)한국지체장애인협회 춘천시장애인근로사업장,제품,생활/취미,생활/위생용품,수납/정리용품,반비 두루마리 3겹 35m,없음,46000,2024-04-23
(사)한국지체장애인협회 춘천시장애인근로사업장,제품,생활/취미,생활/위생용품,수납/정리용품,반비 점보롤 1겹 500m,없음,41000,2024-04-23
(사)한국지체장애인협회 춘천시장애인근로사업장,제품,생활/취미,생활/위생용품,수납/정리용품,반비 점보롤 1겹 500m,없음,41000,2024-04-23
(사)한국지체장애인협회 춘천시장애인근로사업장,제품,생활/취미,생활/위생용품,수납/정리용품,반비 점보롤 2겹 300m,없음,39800,2024-04-23
(사)한국지체장애인협회 춘천시장애인근로사업장,제품,생활/취미,생활/위생용품,수납/정리용품,반비 점보롤 2겹 300m,없음,39800,2024-04-23
(사)한국지체장애인협회 춘천시장애인근로사업장,제품,생활/취미,생활/위생용품,수납/정리용품,반비 종이타월 2겹,없음,33000,2024-04-23
(사)한국지체장애인협회 춘천시장애인근로사업장,제품,생활/취미,생활/위생용품,수납/정리용품,반비 종이타월 2겹,없음,33000,2024-04-23
(사)한국지체장애인협회 춘천시장애인근로사업장,제품,생활/취미,생활/위생용품,수납/정리용품,호반이 점보롤 3겹 200m,없음,47300,2024-04-23
(사)한국지체장애인협회 춘천시장애인근로사업장,제품,생활/취미,생활/위생용품,수납/정리용품,호반이 점보롤 3겹 200m,없음,47300,2024-04-23
(사)한국천연염색숨,서비스,기타서비스,임대(렌탈),임대(렌탈),보성천연염색공예관 한옥 &#39;숨&#39; ,,50000,2024-04-23
(사)한국천연염색숨,제품,패션/잡화,잡화,패션소품,[천연염색 숨] 부드러운 천연염색 스카프,1개,30000,2024-04-23
(사)한마음장애인복지회(한마음사업단),서비스,환경,청소/방역,청소/방역,[7월 공공] 청소/ 입주청소/ 대청소/ 바닥왁스/ 카페트청소/ 소독/ 유리창/ 외벽청소,,1111,2024-04-23
(사)한마음장애인복지회(한마음사업단),서비스,환경,청소/방역,청소/방역,청소/ 입주청소/ 대청소/ 바닥왁스/ 카페트청소/ 소독/ 유리창/ 외벽청소,,1111,2024-04-23
(사)한마음장애인복지회(한마음사업단),제품,기계/전기/소방,자동차,자동차 용품,한마음 전기자동차 충전장치 완속 14kW,1대,4400000,2024-04-23
(사)한마음장애인복지회(한마음사업단),제품,기계/전기/소방,자동차,자동차 용품,한마음 전기자동차 충전장치 완속 7kW,1대,3630000,2024-04-23
(사)한마음장애인복지회(한마음사업단),제품,기타,기타,기타,한마음다모아파쇄용역,20박스,250000,2024-04-23
(사)한마음장애인복지회(한마음사업단),제품,사무/교육,문구/사무용품,복사용지,복사용지 A4 75g  HM-CO5-SILVER,"A4 75g, 500매x5권/상자",29000,2024-04-23
(사)한마음장애인복지회(한마음사업단),제품,사무/교육,문구/사무용품,복사용지,복사용지 A4 75g BLUE (HM-C01-BLUE),"A4 75g, 500매x5권/상자",28000,2024-04-23
(사)한마음장애인복지회(한마음사업단),제품,사무/교육,문구/사무용품,복사용지,복사용지 A4 80g GOLD,"A4 80g, 500매x5권/상자",29500,2024-04-23
(사)한마음장애인복지회(한마음사업단),제품,사무/교육,문구/사무용품,복사용지,복사용지(친환경) A3 75g ECO ,"A3 75g, 250매x5권/상자",32000,2024-04-23
(사)한마음장애인복지회(한마음사업단),제품,사무/교육,문구/사무용품,복사용지,복사용지(친환경) A3 75g HM-A3-E75,"A3 75g, 250매x5권/상자",32000,2024-04-23
(사)한마음장애인복지회(한마음사업단),제품,사무/교육,문구/사무용품,복사용지,복사용지(친환경) A4 80g ECO PREMIUM,"A4 80g, 500매x5권/상자",30000,2024-04-23
(사)한마음장애인복지회(한마음사업단),제품,사무/교육,문구/사무용품,복사용지,복사용지(친환경) A4 85g  HM-A4-P85,"A4 85g, 500매x5권/상자",30500,2024-04-23
(사)한마음장애인복지회(한마음사업단),제품,사무/교육,문구/사무용품,복사용지,한마음 복사용지(친환경) A4 75g  HM-A4-E75,"A3 75g, 250매x5권/상자",29500,2024-04-23
(사)한마음장애인복지회(한마음사업단),제품,사무/교육,문구/사무용품,복사용지,한마음 복사용지(친환경) A4 80g HM-A4-E80,"A3 75g, 250매x5권/상자",32000,2024-04-23
(사)한마음장애인복지회(한마음사업단),제품,사무/교육,문구/사무용품,인쇄물,복사용지 A4 80g GOLD,"A4 80g, 500매x5권/상자",29500,2024-04-23
(사)한마음장애인복지회(한마음사업단),제품,사무/교육,문구/사무용품,인쇄물,복사용지(친환경) A4 75g ECO,"A4 75g, 500매x5권/상자",29500,2024-04-23
(사)한마음장애인복지회(한마음사업단),제품,사무/교육,문구/사무용품,인쇄물,신문용지 A4 54g  HM-P01,"A4 54g, 500매x5권/상자",20000,2024-04-23
(사)한마음장애인복지회(한마음사업단),제품,사무/교육,문구/사무용품,인쇄물,중질지 A4 70g  HM-P02,"A4 70g, 500매x5권/상자",24000,2024-04-23
(사)한마음장애인복지회(한마음사업단),제품,사무/교육,문구/사무용품,인쇄물,한마음 복사용지 A3 75g  HM-CO4-SILVER,"A3 75g, 250매x5권/상자",31500,2024-04-23
(사)한마음장애인복지회(한마음사업단),제품,사무/교육,문구/사무용품,인쇄물,한마음 복사용지 A4 75g  HM-CO1-BLUE,"A4 75g, 500매x5권/상자",28000,2024-04-23
(사)한마음장애인복지회(한마음사업단),제품,사무/교육,문구/사무용품,인쇄물,한마음 복사용지 A4 80g  HM-CO3-YELLOW,"A4 80g, 500매x5권/상자",29000,2024-04-23
(사)한마음장애인복지회(한마음사업단),제품,생활/취미,생활/위생용품,위생용품,숲으로 점보롤 500m(무형광)  HM-002,"500mx2겹, 16롤/상자",42000,2024-04-23
(사)한마음장애인복지회(한마음사업단),제품,생활/취미,생활/위생용품,위생용품,한마음 두루마리(골드)50m HM-003 (50롤),"50mx2겹, 10롤x5묶음",27000,2024-04-23
(사)한마음장애인복지회(한마음사업단),제품,생활/취미,생활/위생용품,위생용품,한마음 두루마리(골드)70m   HM-005  (50롤),"70mx2겹, 10롤x5묶음",34000,2024-04-23
(사)한마음장애인복지회(한마음사업단),제품,생활/취미,생활/위생용품,위생용품,한마음 두루마리(함께)60m  HM-006  (72롤),"60mx2겹, 24롤*3묶음",46500,2024-04-23
(사)한마음장애인복지회(한마음사업단),제품,생활/취미,생활/위생용품,위생용품,한마음 두루마리(함께)60m천연  HM-FT-R60   (72롤),"60mx2겹, 24롤*3묶음",46500,2024-04-23
(사)한마음장애인복지회(한마음사업단),제품,생활/취미,생활/위생용품,위생용품,한마음 두루마리(함께)60m천연  HM-FT-R60  (72롤),"60mx2겹, 24롤*3묶음",51500,2024-04-23
(사)한마음장애인복지회(한마음사업단),제품,생활/취미,생활/위생용품,위생용품,한마음 롤 핸드타올 (무형광)  HM-RT-HR160  (160m),"200mmx200mx1겹, 6롤/상자",46500,2024-04-23
(사)한마음장애인복지회(한마음사업단),제품,생활/취미,생활/위생용품,위생용품,한마음 롤 핸드타올 (무형광) HM-RT-HR200,"200mmx200mx1겹, 6롤/상자",48000,2024-04-23
